area,density,crit. CV,crit. peak,TW,L,s,speed,circuity,cap,mrt,veh,veh-hrs,veh-km
1285.5,0.10813,0.33366,23,57,399,2,38,1.2526,11,2.584,2.944438979,4.63947499,8.277061149
4846.4,0.070981,0.68236,52,55,371,6,39,1.1955,4,2.7979,4.477336814,6.217164827,9.880726473
903.57,0.1649,0.072044,18,41,457,4,37,1.0263,7,1.5357,2.995732274,4.668614359,8.279532271
4073.2,0.086911,0.479,52,45,431,4,28,1.1299,4,1.9448,4.532599493,6.388342894,9.720547404
588.79,0.27005,0.18672,23,59,361,5,14,1.0666,12,1.6941,3.784189634,5.437339905,8.076397235
3367.1,0.1081,0.35423,51,27,445,7,25,1.4519,10,2.6689,5.010635294,6.912842318,10.13171814
341.15,0.49831,0.21258,25,50,597,8,36,1.4005,11,2.5546,2.833213344,4.807866102,8.39138504
2728.2,0.13745,0.44278,50,40,590,2,39,1.0014,4,1.5224,3.80666249,5.721556903,9.385118549
7394.9,0.024341,0.1572,24,17,583,3,34,1.2307,5,2.2,3.871201011,5.972511059,9.498871584
2156.5,0.17853,0.66556,69,17,547,7,19,1.1003,11,2.8636,4.510859507,6.585012362,9.529451342
6431.9,0.02954,0.24749,24,30,375,4,12,1.0975,13,1.8366,5.214935758,7.357301066,9.842207716
1651.9,0.23912,0.60345,64,34,387,7,34,1.1867,7,2.9233,4.317488114,6.050393615,9.576754139
5536.1,0.036307,0.19634,26,23,571,4,22,1.0449,7,2.0973,4.219507705,6.2984528,9.389495253
1214.4,0.33431,0.34463,54,29,571,3,22,1.0106,12,1.6258,4.077537444,6.002058235,9.093100689
4707.4,0.044823,0.19805,29,39,584,3,31,1.2803,4,2.2627,3.828641396,5.929828476,9.363815681
844.15,0.49281,0.52565,74,39,394,7,23,1.3406,11,2.6318,4.430816799,6.21278644,9.348280656
3945.8,0.056008,0.22387,29,30,364,5,28,1.2223,10,2.6405,4.442651256,6.13850429,9.4707088
541.01,0.78741,0.86009,91,22,495,7,25,1.1303,5,1.8088,4.304065093,5.92836499,9.147240815
3251.5,0.071353,0.33026,33,44,544,5,32,1.4497,13,2.3261,3.912023005,5.958398853,9.424134756
305.03,1.4327,0.31114,56,30,584,2,15,1.2301,10,2.5353,3.761200116,5.79672622,8.504776421
2624.2,0.092218,0.18372,28,41,472,5,16,1.2757,6,2.839,4.682131227,6.657869829,9.430458551
7223,0.061885,0.2558,57,48,530,4,36,1.4958,10,2.3915,4.736198448,6.825047356,10.40856629
2064.1,0.12209,0.66029,35,48,492,8,32,1.4045,7,2.7847,3.931825633,5.90153984,9.367275742
6271.7,0.072867,0.4984,75,31,426,4,24,1.1444,12,2.9083,5.332718793,7.223879025,10.40193286
1571.2,0.16739,0.24593,33,54,374,3,28,1.1507,10,2.5854,3.828641396,5.584661044,8.916865554
5387.5,0.086868,0.25393,61,56,394,7,32,1.2582,6,1.9325,5.135798437,6.933812813,10.39954872
1145.4,0.23835,0.21626,31,16,514,2,17,1.3017,12,2.5242,4.094344562,6.084818269,8.918031613
4570.5,0.10458,0.57569,83,50,579,4,37,1.4123,12,1.5092,4.553876892,6.622536836,10.23345475
786.74,0.35971,0.3882,31,26,510,6,17,1.1736,13,2.0839,4.077537444,5.976249381,8.809462725
3820.6,0.12773,0.36079,77,18,448,6,15,1.0345,9,2.8105,5.579729826,7.500418921,10.20846912
495.26,0.59161,0.39779,32,39,532,4,14,1.0536,4,2.1599,3.850147602,5.775048317,8.414105646
3137.8,0.15903,0.55999,81,36,435,8,17,1.2254,4,1.5931,5.572154032,7.476075927,10.30928927
270.92,1.1221,0.212,33,30,428,3,36,1.2706,10,2.0203,3.17805383,4.864838512,8.44835745
2522.2,0.043216,0.38183,19,40,416,8,28,1.2326,10,2.9227,3.526360525,5.330058252,8.662262763
7053.2,0.044519,0.33727,42,42,393,5,33,1.2679,11,2.0122,4.927253685,6.707815427,10.20432299
1973.8,0.06029,0.53408,24,16,558,7,18,1.3233,10,2.3699,3.784189634,5.80663986,8.697011618
6113.5,0.052998,0.47496,44,58,441,4,33,1.296,7,2.846,4.564348191,6.480734508,9.977242069
1492.5,0.087103,0.62513,29,38,589,4,19,1.056,7,2.1746,3.295836866,5.228752903,8.173191882
5240.9,0.06392,0.63245,58,45,551,4,30,1.0773,12,2.6274,4.127134385,6.197054939,9.598252321
1078.3,0.12983,0.24606,19,33,556,2,12,1.3358,11,2.9659,3.784189634,5.885298151,8.370204801
4435.5,0.077781,0.45365,50,15,488,5,31,1.3941,12,2.326,4.691347882,6.65406231,10.08804951
731.36,0.2051,0.3,24,35,577,5,29,1.1057,5,2.1147,2.833213344,4.803775113,8.171070943
3697.3,0.096016,1.0348,81,46,391,6,19,1.4497,7,1.9762,5.568344504,7.450893192,10.39533217
451.52,0.35657,0.24294,23,40,523,7,25,1.0821,12,2.1072,3.044522438,4.855539724,8.074415548
3026.2,0.12094,0.22391,41,43,425,2,38,1.0466,4,1.7516,3.912023005,5.700376682,9.337962841
238.84,0.71596,0.16396,23,22,550,4,12,1.3392,7,1.6132,3.555348061,5.39983551,7.88474216
2422.3,0.15523,0.55064,51,22,457,7,22,1.2588,12,2.4826,4.727387819,6.643919933,9.734962386
6885.3,0.026288,0.23547,24,35,492,2,27,1.0981,6,2.6617,4.025351691,6.00218191,9.298018776
1885.5,0.20472,0.42447,53,56,548,2,25,1.4228,7,1.8007,4.158883083,6.239300711,9.458176536
5957.3,0.032229,0.26521,25,32,583,3,26,1.0347,11,1.7795,3.891820298,5.956225895,9.214322433
1415.8,0.2804,0.5745,65,20,598,3,40,1.1338,13,1.6377,3.784189634,5.647353207,9.336232661
5096.4,0.039636,0.28769,27,45,503,7,25,1.268,8,2.3012,4.33073334,6.356368043,9.575243868
1013.3,0.40164,0.61236,61,36,486,5,27,1.2214,11,1.6034,4.158883083,6.013568446,9.309405312
4302.7,0.049272,1.0987,35,33,361,6,20,1.0731,12,2.3062,4.836281907,6.550294312,9.546026585
678,0.61505,0.44376,64,58,425,8,12,1.2986,11,1.951,4.919980926,6.784558867,9.269465517
3576.1,0.062359,0.29206,30,45,449,8,40,1.3438,12,2.0142,4.025351691,5.905498079,9.594377533
409.81,1.0444,0.58106,68,19,500,6,26,1.1613,12,2.8948,3.891820298,5.709897076,8.967993614
2916.6,0.079887,0.26625,31,21,537,4,26,1.236,5,1.7986,4.077537444,6.060290738,9.318387276
208.78,2.0979,0.34738,61,43,386,3,38,1.0116,6,1.6933,3.401197382,4.998832582,8.636418742
2324.3,0.10455,0.14062,28,46,419,4,11,1.3964,5,2.4692,5.332718793,7.385106846,9.783002119
1799.2,0.14118,0.40212,39,22,470,8,38,1.4155,7,1.7224,4.025351691,5.831589179,9.469175339
5803.1,0.079095,0.66538,93,58,408,6,23,1.2042,5,1.5459,5.517452896,7.368655094,10.50414931
1341.2,0.19684,0.21789,30,35,566,4,18,1.1936,12,2.3466,3.951243719,6.025479426,8.915851184
4953.9,0.094673,0.26298,63,29,537,3,15,1.2754,8,2.2364,5.717027701,7.903707107,10.61175731
950.34,0.28832,0.31422,34,51,477,7,33,1.4452,9,2.4697,3.761200116,5.624414539,9.120922101
4171.8,0.11482,0.32068,73,39,587,7,21,1.2864,9,2.1872,4.919980926,7.116069416,10.16059185
626.65,0.4548,0.56444,41,52,581,5,29,1.4063,5,2.379,3.465735903,5.456730378,8.824026208
3456.8,0.14175,0.22521,66,18,460,7,22,1.364,7,2.8376,5.303304908,7.252620765,10.34366322
370.12,0.79704,0.61992,39,46,589,2,15,1.0099,10,1.6082,3.433987204,5.402677382,8.110727583
2809,0.035599,0.32997,14,30,597,8,33,1.4563,10,2.3703,3.17805383,5.253267698,8.749775259
180.74,1.6875,0.42962,38,39,501,5,35,1.2582,12,2.9295,3.258096538,4.937562683,8.492910745
2228.4,0.049363,0.60668,21,47,518,6,24,1.0222,12,1.6567,3.295836866,5.165585654,8.343639484
1714.9,0.070558,0.46095,20,19,453,5,39,1.0605,6,1.6291,3.135494216,4.775419162,8.438980808
5651,0.057689,0.6867,40,21,565,2,16,1.0219,11,2.5565,4.927253685,7.047864987,9.820453709
1268.6,0.10327,0.28427,22,60,513,4,27,1.0632,9,1.8038,2.944438979,4.911772143,8.207609009
4813.4,0.069805,0.47627,42,26,473,4,26,1.0415,13,2.445,4.454347296,6.396279444,9.654375982
889.37,0.15854,0.18723,21,43,498,2,14,1.0893,9,1.8122,3.526360525,5.429827969,8.068885298
4042.9,0.085829,0.66908,61,43,368,2,25,1.497,9,2.1917,5.293304825,7.054363299,10.27323912
577.33,0.26328,0.22032,22,41,456,8,16,1.0173,8,1.6531,3.526360525,5.329622216,8.102210939
3339.6,0.1069,0.37114,45,41,472,6,18,1.3267,6,2.8806,5.105945474,7.102417048,9.992788806
332.45,0.48729,0.1884,22,30,441,6,18,1.4825,12,2.5596,3.465735903,5.213358427,8.103730185
2703.5,0.13575,0.35286,47,45,406,6,27,1.3916,12,1.5618,4.787491743,6.596121986,9.891958852
7354.2,0.023388,0.24223,25,46,550,8,22,1.2053,11,2.8765,4.382026635,6.523268577,9.614311031
2134.5,0.17662,0.075149,37,39,598,5,11,1.2188,8,2.5303,5.081404365,7.305456996,9.703352269
6393.9,0.028621,0.11517,23,50,464,3,37,1.2013,10,2.7151,3.784189634,5.72221161,9.333129523
1632.7,0.23765,0.27646,46,25,461,7,14,1.0073,7,1.6755,4.820281566,6.723760323,9.362817652
5500.9,0.035085,0.28738,30,59,559,7,24,1.1263,9,2.6536,4.043051268,6.183653923,9.361707753
1198,0.33223,0.4943,60,34,485,8,14,1.4717,9,1.6152,5.068904202,7.025449422,9.664506751
4674.9,0.043423,0.23204,25,29,491,5,30,1.4362,6,1.6595,4.262679877,6.195323337,9.596520719
830.42,0.49132,0.57013,73,56,544,2,17,1.4439,7,2.353,4.158883083,6.254155681,9.087369025
3916.1,0.054646,0.24788,27,24,562,2,19,1.2789,10,1.8795,4.356708827,6.453782467,9.398221446
530.03,0.79052,0.31425,54,56,572,4,23,1.453,9,2.3596,3.871201011,5.887325507,9.022819723
3224.5,0.069469,0.2066,28,52,445,4,39,1.4832,7,2.0072,3.891820298,5.757702317,9.421263963
296.8,1.4454,0.3818,67,45,419,4,16,1.3199,12,1.9222,4.17438727,5.988560334,8.761149056
2600,0.090001,0.18188,28,35,448,6,27,1.1017,6,1.8734,3.988984047,5.841861843,9.137698709
7182.8,0.061118,0.58076,75,45,585,5,27,1.2924,6,2.9601,4.828313737,7.017954071,10.31379094
2042.6,0.11994,0.64039,34,19,446,7,19,1.0771,10,2.3737,4.369447852,6.214087963,9.158526942
6234.2,0.072183,0.34605,71,38,397,6,39,1.4406,10,2.4456,5.056245805,6.871205396,10.53476704
1552.4,0.16426,0.33494,33,18,391,4,32,1.1602,5,1.809,4.007333185,5.599347457,9.065083359
5352.7,0.085937,0.32893,72,21,527,8,36,1.206,4,1.7328,4.727387819,6.731602655,10.31512159
1129.4,0.23464,0.24658,33,54,405,7,34,1.0315,6,2.6758,3.688879454,5.406588642,8.932949166
4538.4,0.10356,0.48203,73,39,482,5,13,1.0865,5,2.537,5.736572297,7.819515765,10.38446512
773.49,0.35682,0.11342,28,44,438,7,11,1.1932,6,2.3176,4.521788577,6.403143642,8.801038914
3791.3,0.12687,0.35969,82,59,577,4,27,1.033,8,2.8952,4.219507705,6.399060716,9.694897582
484.76,0.58999,0.34603,39,23,522,7,29,1.1341,6,2.3207,3.526360525,5.358282948,8.725578778
3111.3,0.15781,0.61627,108,57,511,3,39,1.2446,11,1.6806,4.317488114,6.221563851,9.885125497
263.17,1.1247,0.26222,38,47,498,3,38,1.114,6,2.6529,2.833213344,4.671519567,8.309105726
2498.5,0.040425,0.30151,14,24,517,7,37,1.0045,13,1.7013,2.944438979,4.805413517,8.41633143
7013.4,0.043773,0.44704,36,17,442,4,34,1.1313,12,2.966,4.543294782,6.42504729,9.951407815
1952.8,0.057355,0.48631,18,40,595,5,24,1.1815,8,1.5506,3.258096538,5.170654435,8.348708265
6076.5,0.052169,0.46537,41,37,390,2,25,1.2939,6,2.6821,5.214935758,7.055657909,10.27453373
1474.2,0.082756,0.73077,27,31,396,7,18,1.0403,6,2.4589,3.663561646,5.39285452,8.283226278
5206.7,0.062804,0.57733,38,31,417,6,23,1.2133,10,2.6615,5.068904202,6.938672382,10.0741666
1062.8,0.1242,0.42033,24,40,465,7,32,1.0746,9,2.5943,3.135494216,4.793722293,8.259458195
4404,0.076748,0.58191,51,54,586,3,35,1.4754,6,2.895,4.060443011,6.226220414,9.781568475
718.59,0.199,0.27809,23,60,404,7,21,1.2015,12,2.751,3.36729583,5.151034714,8.195557152
3668.5,0.094861,0.63159,58,36,513,4,18,1.0565,12,2.1843,4.605170186,6.652901738,9.543273496
441.5,0.34655,0.18602,20,34,506,3,25,1.293,6,2.456,2.944438979,4.717963013,7.936838838
3000.2,0.11933,0.62117,55,33,421,5,33,1.1465,12,1.8842,4.394449155,6.148489663,9.644997225
231.57,0.7039,0.19245,20,33,475,5,14,1.3587,11,2.4766,3.33220451,5.197778541,7.836835871
2399,0.15382,0.69653,67,54,435,7,22,1.1001,6,1.7043,4.605170186,6.465444635,9.556487088
6846,0.025416,0.17399,23,28,427,2,20,1.0592,8,2.8245,4.644390899,6.509722483,9.505454756
1864.9,0.20323,0.29467,44,30,572,5,26,1.2199,11,1.8463,4.204692619,6.230599551,9.488696089
5920.7,0.031077,0.25604,25,22,426,7,11,1.2321,6,2.6692,5.214935758,7.547765361,9.945660634
1398,0.27825,0.5673,61,34,416,3,23,1.2396,7,1.7794,4.369447852,6.1679776,9.303471816
5062.6,0.03832,0.19615,27,18,430,3,11,1.3694,8,2.403,5.267858159,7.587563895,9.985459168
998.29,0.40069,0.43747,59,25,376,6,33,1.3366,5,2.7944,4.234106505,5.918517439,9.415025001
4271.6,0.047991,0.20261,24,39,368,6,23,1.2252,7,2.5776,4.718498871,6.449395595,9.584889811
665.7,0.61589,0.79044,92,57,579,4,12,1.4652,11,2.1584,4.418840608,6.585150444,9.070057094
3547.7,0.060602,0.21121,28,37,400,6,20,1.4165,11,2.1501,4.927253685,6.766848181,9.762580455
400.26,1.0493,0.54709,79,20,532,5,22,1.1495,8,2.237,3.951243719,5.736894826,8.827937279
2891.1,0.077826,0.29116,33,31,404,5,11,1.4751,6,1.7658,5.384495063,7.516759691,9.914654964
201.98,2.1339,0.5989,74,52,420,4,35,1.1129,11,2.235,3.526360525,5.127291769,8.682639831
2301.5,0.10254,0.12714,28,28,475,2,13,1.4297,8,2.7519,4.990432587,7.01301579,9.577965147
1779.1,0.13827,0.2961,33,44,509,3,17,1.2366,8,2.735,4.094344562,6.120495202,8.953708546
5767.1,0.078203,0.50581,71,45,556,3,26,1.2498,6,1.7516,4.744932128,6.87609948,10.13419602
1323.9,0.19337,0.14726,27,39,422,7,11,1.175,5,2.2083,4.905274778,6.768769036,9.166664308
4920.6,0.093689,0.60879,73,58,537,7,36,1.3725,11,2.6097,4.564348191,6.654216951,10.23773589
935.77,0.28533,0.35553,36,20,482,7,33,1.3867,5,1.5385,4.025351691,5.707077042,9.203584603
4141.2,0.11398,0.61513,101,35,425,7,13,1.2849,10,1.8356,6.045005314,8.133851545,10.6988009
614.83,0.45053,0.8039,48,30,588,4,34,1.4879,11,2.4895,3.401197382,5.343195125,8.86955565
3429,0.14057,0.38532,69,45,459,6,36,1.4005,12,1.9927,4.644390899,6.551751538,10.13527048
361.05,0.79491,0.28263,33,53,429,3,38,1.0333,9,2.9977,3.044522438,4.694096395,8.331682555
2784,0.17673,0.30137,67,35,403,4,31,1.2729,8,2.9602,4.663439094,6.478279201,9.912266405
7486.5,0.039805,0.43384,38,40,547,7,22,1.4025,8,2.4288,5.093750201,7.246439353,10.33748181
2206.1,0.04669,0.43684,15,58,513,6,18,1.1753,10,2.1128,3.526360525,5.522260598,8.412632356
6517.4,0.047258,0.33207,36,18,571,4,28,1.0076,6,2.4461,4.290459441,6.402165922,9.734370432
1695.3,0.066654,0.23234,16,40,494,6,12,1.3749,7,1.5479,4.262679877,6.263017238,8.747923887
5615.4,0.05663,0.79246,56,24,493,7,36,1.0337,9,2.4247,4.234106505,6.191994324,9.775513262
1251.7,0.098265,0.29613,21,56,597,4,23,1.0257,11,2.4611,2.833213344,4.863140194,7.99863441
4780.5,0.068821,0.44051,39,55,430,5,32,1.0744,7,2.9894,4.304065093,6.187709555,9.653445457
875.28,0.15309,0.87081,33,27,514,5,23,1.2378,7,2.8337,3.218875825,5.045487505,8.180981721
4012.8,0.084479,0.59064,48,19,482,3,32,1.0502,5,2.1568,4.143134726,6.074817156,9.540553058
565.99,0.25442,0.22237,21,41,426,6,38,1.2276,11,2.7814,2.944438979,4.620551288,8.258137448
3312.3,0.10537,0.39151,46,38,382,2,23,1.3119,9,1.8613,4.983606622,6.740613918,9.876108134
323.86,0.47552,0.35048,24,48,491,3,20,1.4484,5,2.1769,3.091042453,4.877941646,7.873673919
2678.9,0.13438,0.79044,61,46,571,4,18,1.3423,8,2.4519,4.574710979,6.755733997,9.646105755
7313.6,0.022561,0.43334,30,37,420,4,34,1.2773,12,2.6383,4.189654742,6.022405888,9.548766413
2112.6,0.17514,0.58859,63,54,401,3,23,1.0727,11,2.4791,4.33073334,6.148746035,9.284240251
6356.1,0.027533,0.53025,30,58,599,6,20,1.479,5,2.6091,4.564348191,6.8154097,9.811141974
1613.5,0.23551,0.58934,62,18,368,7,23,1.0952,10,2.6531,4.615120517,6.300014855,9.435509071
5465.7,0.033847,0.3101,26,49,574,5,37,1.1545,7,1.7492,3.688879454,5.699540155,9.310458068
1181.6,0.33091,0.45224,55,58,433,6,12,1.1039,7,2.7419,4.882801923,6.795661031,9.280567681
4642.5,0.042218,0.28842,29,33,370,3,21,1.1642,4,2.2812,4.890349128,6.631632803,9.676155241
816.81,0.49094,0.42943,57,40,479,5,12,1.2487,11,1.5692,4.718498871,6.659960364,9.144867014
3886.5,0.053004,0.17671,27,42,511,6,22,1.2323,10,2.0306,4.276666119,6.284619118,9.375661571
519.17,0.79165,0.51638,58,18,510,7,12,1.2863,7,2.2083,4.584967479,6.579987052,9.064893702
3197.6,0.067551,0.71307,27,26,498,8,27,1.075,7,2.1894,3.970291914,5.92069331,9.216530176
288.68,1.4618,0.23061,55,58,578,7,29,1.2998,6,2.3694,3.63758616,5.631247623,8.998543453
2575.8,0.088127,0.27635,29,45,493,2,37,1.3407,7,1.6389,3.63758616,5.516448376,9.127366289
7142.6,0.060482,0.68076,86,54,482,7,19,1.2888,12,1.8356,5.723585102,7.820118308,10.76455729
2021.2,0.11725,0.73732,36,18,513,7,39,1.0014,4,2.4458,3.688879454,5.414499121,9.078060767
6196.8,0.071327,0.50514,79,36,501,8,25,1.4285,5,2.922,5.33753808,7.396948603,10.61582443
1533.8,0.16104,0.40718,38,43,395,8,10,1.4158,7,2.6837,5.375278408,7.355641103,9.658226196
5318.1,0.085181,0.77558,107,37,492,6,20,1.2801,6,2.5198,5.429345629,7.470053181,10.46578545
1113.5,0.2317,0.80378,41,27,409,4,14,1.0914,9,1.5622,4.48863637,6.244128065,8.883185395
4506.5,0.10274,0.40861,71,25,467,2,30,1.4023,5,1.7893,4.905274778,6.850380371,10.25157775
760.36,0.35247,0.19319,30,35,421,8,27,1.1969,11,2.6709,3.850147602,5.627333302,8.923170168
3762.1,0.12573,0.74934,111,24,580,2,29,1.0738,6,2.5488,4.317488114,6.360766928,9.728062758
474.37,0.58604,0.55282,39,51,459,6,26,1.1034,5,2.0091,3.610917913,5.327681975,8.585778513
3084.9,0.15689,0.56865,83,43,375,5,20,1.3537,10,1.9548,5.560681631,7.352697478,10.34842975
255.53,1.131,0.13598,31,56,428,6,35,1.1232,9,2.4978,3.17805383,4.99321782,8.548565882
2474.8,0.19961,0.48589,91,40,491,4,33,1.1564,10,2.6086,4.304065093,6.211483221,9.707990783
6973.7,0.042875,0.33411,39,39,370,4,19,1.4767,12,2.895,5.659482216,7.73565186,10.68009084
1931.9,0.053834,0.33746,15,17,478,7,28,1.072,5,2.508,3.218875825,5.02512974,8.35733425
6039.5,0.051163,0.6742,46,56,509,4,11,1.2155,4,2.8435,5.624017506,7.945201132,10.34309641
1456.1,0.07898,0.48914,22,17,521,4,19,1.1341,12,2.9199,3.36729583,5.248181297,8.192620276
5172.5,0.061866,0.62162,41,42,466,4,35,1.2214,5,2.913,4.234106505,6.203102158,9.75845022
1047.4,0.11934,0.44372,23,47,522,2,39,1.417,12,1.7289,2.772588722,4.54556879,8.209130437
4372.6,0.07547,0.40192,39,30,394,2,31,1.4448,5,1.7099,4.779123493,6.537517344,9.971504548
705.93,0.19124,0.62385,28,21,589,2,16,1.2425,10,2.6504,3.33220451,5.254783365,8.027372087
3639.8,0.093411,0.3462,38,21,379,5,20,1.2295,5,2.8287,5.278114659,7.04455632,10.04028859
431.59,0.33597,0.3316,24,21,594,6,37,1.3876,9,1.8437,2.944438979,4.694462293,8.305380206
2974.2,0.11801,0.73331,64,54,371,4,20,1.23,9,1.5688,5.093750201,6.836678094,9.832410368
224.4,0.69517,0.19457,20,51,398,5,29,1.1679,11,1.6519,2.944438979,4.527900297,7.895196127
2375.8,0.15195,0.43994,46,50,521,2,33,1.047,6,2.495,3.713572067,5.667325938,9.163833499
6806.8,0.024387,0.22605,25,53,515,6,35,1.1027,12,2.8817,3.583518938,5.635860458,9.19120852
1844.5,0.20114,0.28085,45,48,551,5,24,1.3099,8,1.5764,4.304065093,6.29565338,9.473707211
5884.3,0.02991,0.18608,23,21,399,5,17,1.3584,10,2.0056,5.105945474,7.135368825,9.968582169
1380.4,0.27674,0.45599,53,33,393,2,27,1.1373,11,1.8674,4.158883083,5.876782947,9.172619813
5028.9,0.037185,0.24238,26,16,413,4,35,1.4367,7,2.7256,4.262679877,6.049992856,9.605340917
983.36,0.39863,0.46225,60,20,403,2,16,1.0108,4,2.1953,4.430816799,6.191748804,8.964337527
4240.7,0.046455,0.17368,26,20,481,6,12,1.1721,5,2.0489,5.135798437,7.257707677,9.742614327
653.52,0.61513,0.68966,67,35,528,7,23,1.3532,5,1.6432,4.262679877,6.108269327,9.243763543
3519.6,0.058814,0.1115,25,45,441,4,28,1.4749,7,2.6689,4.234106505,6.120473228,9.452677738
390.83,1.0567,0.60079,66,32,556,4,15,1.0309,5,1.9256,4.025351691,5.903671046,8.611721247
2865.6,0.076075,0.26504,27,28,580,3,11,1.1301,11,2.9543,4.65396035,6.821216518,9.21911179
195.3,2.1659,0.44335,62,55,493,3,30,1.3346,7,2.5595,3.33220451,5.146680192,8.547877574
2278.8,0.10005,0.26206,31,27,390,7,23,1.1392,9,2.2942,4.304065093,6.054016722,9.189510938
6642,0.065191,0.37295,61,30,487,7,13,1.1264,8,2.3051,5.937536205,8.145375603,10.71032496
1759.2,0.13529,0.14366,28,29,572,5,24,1.1173,8,2.4612,3.688879454,5.730067315,8.908121145
5731.1,0.077472,0.51547,71,16,584,8,37,1.3741,7,2.5276,4.65396035,6.787258565,10.39817648
1306.7,0.19056,0.2252,31,37,599,3,25,1.245,11,2.7626,3.526360525,5.556326005,8.77520183
4887.3,0.092893,0.39435,76,52,366,7,28,1.1383,12,2.1287,5.18178355,6.907285168,10.23948968
921.32,0.28112,0.70053,33,55,500,2,29,1.3322,5,2.9388,3.36729583,5.281374646,8.648670476
4110.7,0.11288,0.31879,62,30,497,4,17,1.4672,13,2.0709,5.690359454,7.772542168,10.60575551
603.13,0.44601,0.21626,31,18,554,3,11,1.1463,12,2.3928,4.043051268,6.087819635,8.485714908
3401.3,0.13965,0.54128,85,15,408,3,13,1.4025,10,1.7924,6.06610809,8.13244206,10.69739142
352.09,0.79525,0.48971,31,19,453,5,24,1.3073,11,1.5243,3.713572067,5.435467205,8.613521035
2759,0.17579,0.21432,70,30,526,7,33,1.3332,7,2.9399,4.406719247,6.476279815,9.972787377
7445.5,0.03895,0.70296,48,40,533,6,40,1.4433,4,1.7499,4.454347296,6.487881868,10.17676132
2183.8,0.22667,0.57286,96,18,446,3,27,1.1622,11,2.7718,4.521788577,6.408891164,9.70472803
6479.1,0.046302,0.4177,38,25,583,2,37,1.0158,10,2.5047,3.891820298,5.939012687,9.5499306
1675.8,0.063252,0.54065,19,27,428,8,18,1.302,5,1.9937,3.828641396,5.606206396,8.496578154
5579.9,0.055736,0.41978,38,21,556,7,36,1.1912,9,1.898,4.382026635,6.351583553,9.935102492
1235,0.093928,0.58076,24,35,455,7,39,1.2572,11,2.278,2.995732274,4.72135194,8.384913586
4747.8,0.06761,0.63029,48,60,590,7,18,1.0162,7,1.9371,4.553876892,6.738223582,9.62859534
861.3,0.14629,0.54813,21,40,491,6,25,1.3986,13,1.8534,3.295836866,5.086422807,8.305298632
3982.8,0.083107,0.36311,40,33,498,8,16,1.3207,9,2.405,5.347107531,7.417580402,10.19016912
554.76,0.24695,0.073088,17,38,428,4,14,1.1213,7,2.536,3.433987204,5.209103566,7.848160896
3285,0.10411,0.5039,49,35,419,2,18,1.4522,9,1.9553,5.398162702,7.316747493,10.20711925
315.38,0.46611,0.26082,23,25,383,7,38,1.2042,8,2.1132,3.135494216,4.545388334,8.182974494
2654.4,0.13261,0.80182,68,22,439,5,28,1.1648,13,2.6419,4.382026635,6.256383239,9.588587749
7273.1,0.021587,0.17049,21,57,598,3,36,1.221,12,1.6902,3.610917913,5.724401762,9.3079207
2090.9,0.17313,0.29498,43,37,536,6,26,1.445,8,1.8946,4.343805422,6.406813977,9.664910515
6318.3,0.026589,0.097666,21,54,558,5,37,1.1583,9,2.776,3.555348061,5.625568649,9.236486562
1594.5,0.23392,0.32366,44,32,593,6,14,1.4286,12,1.8561,4.744932128,6.927165673,9.566223002
5430.7,0.032777,0.20637,24,59,530,5,31,1.3939,5,2.9766,3.871201011,5.968042377,9.402029582
1165.3,0.32866,0.34859,49,45,391,7,34,1.2726,7,2.653,4.17438727,5.927805639,9.454166164
4610.3,0.040779,0.25739,26,30,407,4,31,1.2677,10,2.3694,4.219507705,6.012736682,9.446723887
803.31,0.48923,0.51559,66,36,512,7,19,1.3157,8,1.9984,4.304065093,6.282995453,9.227434432
3857,0.051336,0.79814,26,26,566,6,37,1.3759,11,1.6987,3.871201011,5.856474949,9.467392862
508.42,0.79462,0.61648,64,24,471,5,13,1.2017,5,1.5125,4.615120517,6.402961427,8.967910785
3170.8,0.065914,0.2872,31,52,506,3,19,1.0422,13,2.8955,4.007333185,6.047017506,8.991456485
280.68,1.475,0.34576,60,48,441,5,27,1.2363,9,2.9195,3.663561646,5.432061237,8.727898103
2551.8,0.085821,0.33247,31,34,519,4,15,1.3377,4,2.9973,4.634728988,6.703568409,9.41161861
7102.6,0.059696,0.16452,47,20,389,3,18,1.2848,7,2.9144,5.913503006,7.934477647,10.8248494
2000,0.1145,0.4326,35,15,395,6,27,1.3547,7,1.9316,4.369447852,6.049403212,9.345240078
6159.5,0.070622,0.87465,80,32,556,4,17,1.1755,9,2.2197,5.438079309,7.611149776,10.44436312
1515.3,0.15839,0.23516,31,43,390,6,15,1.1432,10,2.7996,4.553876892,6.343669516,9.051719717
5283.6,0.084224,0.52238,84,44,561,2,31,1.0587,8,2.7333,4.234106505,6.323588056,9.75757526
1097.7,0.22774,0.64577,35,30,376,7,15,1.3126,13,2.6705,4.682131227,6.420027501,9.128077702
4474.8,0.10168,0.64617,94,51,440,5,25,1.0935,9,2.4881,4.828313737,6.724865561,9.943741386
747.33,0.3479,0.25645,31,16,367,2,35,1.4349,5,1.701,3.737669618,5.290637955,8.845986017
3733.1,0.12483,0.64672,75,42,363,7,13,1.2131,6,2.2796,6.03787092,8.026921547,10.5918709
464.09,0.58394,0.723,34,57,375,7,29,1.4863,12,2.7338,3.850147602,5.52270015,8.88999598
