area,density,crit. CV,crit. peak,TW,L,s,speed,circuity,cap,mrt,veh,veh-hrs,veh-km
4042.9,0.085829,0.66908,61,43,368,2,25,1.497,9,2.1917,199,1157.9,28947.5
577.33,0.26328,0.22032,22,41,456,8,16,1.0173,8,1.6531,34,206.36,3301.76
3339.6,0.1069,0.37114,45,41,472,6,18,1.3267,6,2.8806,165,1214.9,21868.2
332.45,0.48729,0.1884,22,30,441,6,18,1.4825,12,2.5596,32,183.71,3306.78
2703.5,0.13575,0.35286,47,45,406,6,27,1.3916,12,1.5618,120,732.25,19770.75
7354.2,0.023388,0.24223,25,46,550,8,22,1.2053,11,2.8765,80,680.8,14977.6
2134.5,0.17662,0.075149,37,39,598,5,11,1.2188,8,2.5303,161,1488.4,16372.4
6393.9,0.028621,0.11517,23,50,464,3,37,1.2013,10,2.7151,44,305.58,11306.46
1632.7,0.23765,0.27646,46,25,461,7,14,1.0073,7,1.6755,124,831.94,11647.16
5500.9,0.035085,0.28738,30,59,559,7,24,1.1263,9,2.6536,57,484.76,11634.24
1198,0.33223,0.4943,60,34,485,8,14,1.4717,9,1.6152,159,1124.9,15748.6
4674.9,0.043423,0.23204,25,29,491,5,30,1.4362,6,1.6595,71,490.45,14713.5
830.42,0.49132,0.57013,73,56,544,2,17,1.4439,7,2.353,64,520.17,8842.89
3916.1,0.054646,0.24788,27,24,562,2,19,1.2789,10,1.8795,78,635.1,12066.9
530.03,0.79052,0.31425,54,56,572,4,23,1.453,9,2.3596,48,360.44,8290.12
3224.5,0.069469,0.2066,28,52,445,4,39,1.4832,7,2.0072,49,316.62,12348.18
296.8,1.4454,0.3818,67,45,419,4,16,1.3199,12,1.9222,65,398.84,6381.44
2600,0.090001,0.18188,28,35,448,6,27,1.1017,6,1.8734,54,344.42,9299.34
7182.8,0.061118,0.58076,75,45,585,5,27,1.2924,6,2.9601,125,1116.5,30145.5
2042.6,0.11994,0.64039,34,19,446,7,19,1.0771,10,2.3737,79,499.74,9495.06
6234.2,0.072183,0.34605,71,38,397,6,39,1.4406,10,2.4456,157,964.11,37600.29
1552.4,0.16426,0.33494,33,18,391,4,32,1.1602,5,1.809,55,270.25,8648
5352.7,0.085937,0.32893,72,21,527,8,36,1.206,4,1.7328,113,838.49,30185.64
1129.4,0.23464,0.24658,33,54,405,7,34,1.0315,6,2.6758,40,222.87,7577.58
4538.4,0.10356,0.48203,73,39,482,5,13,1.0865,5,2.537,310,2488.7,32353.1
773.49,0.35682,0.11342,28,44,438,7,11,1.1932,6,2.3176,92,603.74,6641.14
3791.3,0.12687,0.35969,82,59,577,4,27,1.033,8,2.8952,68,601.28,16234.56
484.76,0.58999,0.34603,39,23,522,7,29,1.1341,6,2.3207,34,212.36,6158.44
3111.3,0.15781,0.61627,108,57,511,3,39,1.2446,11,1.6806,75,503.49,19636.11
263.17,1.1247,0.26222,38,47,498,3,38,1.114,6,2.6529,17,106.86,4060.68
2498.5,0.040425,0.30151,14,24,517,7,37,1.0045,13,1.7013,19,122.17,4520.29
7013.4,0.043773,0.44704,36,17,442,4,34,1.1313,12,2.966,94,617.11,20981.74
1952.8,0.057355,0.48631,18,40,595,5,24,1.1815,8,1.5506,26,176.03,4224.72
6076.5,0.052169,0.46537,41,37,390,2,25,1.2939,6,2.6821,184,1159.4,28985
1474.2,0.082756,0.73077,27,31,396,7,18,1.0403,6,2.4589,39,219.83,3956.94
5206.7,0.062804,0.57733,38,31,417,6,23,1.2133,10,2.6615,159,1031.4,23722.2
1062.8,0.1242,0.42033,24,40,465,7,32,1.0746,9,2.5943,23,120.75,3864
4404,0.076748,0.58191,51,54,586,3,35,1.4754,6,2.895,58,505.84,17704.4
718.59,0.199,0.27809,23,60,404,7,21,1.2015,12,2.751,29,172.61,3624.81
3668.5,0.094861,0.63159,58,36,513,4,18,1.0565,12,2.1843,100,775.03,13950.54
441.5,0.34655,0.18602,20,34,506,3,25,1.293,6,2.456,19,111.94,2798.5
3000.2,0.11933,0.62117,55,33,421,5,33,1.1465,12,1.8842,81,468.01,15444.33
231.57,0.7039,0.19245,20,33,475,5,14,1.3587,11,2.4766,28,180.87,2532.18
2399,0.15382,0.69653,67,54,435,7,22,1.1001,6,1.7043,100,642.55,14136.1
6846,0.025416,0.17399,23,28,427,2,20,1.0592,8,2.8245,104,671.64,13432.8
1864.9,0.20323,0.29467,44,30,572,5,26,1.2199,11,1.8463,67,508.06,13209.56
5920.7,0.031077,0.25604,25,22,426,7,11,1.2321,6,2.6692,184,1896.5,20861.5
1398,0.27825,0.5673,61,34,416,3,23,1.2396,7,1.7794,79,477.22,10976.06
5062.6,0.03832,0.19615,27,18,430,3,11,1.3694,8,2.403,194,1973.5,21708.5
998.29,0.40069,0.43747,59,25,376,6,33,1.3366,5,2.7944,69,371.86,12271.38
4271.6,0.047991,0.20261,24,39,368,6,23,1.2252,7,2.5776,112,632.32,14543.36
665.7,0.61589,0.79044,92,57,579,4,12,1.4652,11,2.1584,83,724.26,8691.12
3547.7,0.060602,0.21121,28,37,400,6,20,1.4165,11,2.1501,138,868.57,17371.4
400.26,1.0493,0.54709,79,20,532,5,22,1.1495,8,2.237,52,310.1,6822.2
2891.1,0.077826,0.29116,33,31,404,5,11,1.4751,6,1.7658,218,1838.6,20224.6
201.98,2.1339,0.5989,74,52,420,4,35,1.1129,11,2.235,34,168.56,5899.6
2301.5,0.10254,0.12714,28,28,475,2,13,1.4297,8,2.7519,147,1111,14443
1779.1,0.13827,0.2961,33,44,509,3,17,1.2366,8,2.735,60,455.09,7736.53
5767.1,0.078203,0.50581,71,45,556,3,26,1.2498,6,1.7516,115,968.84,25189.84
1323.9,0.19337,0.14726,27,39,422,7,11,1.175,5,2.2083,135,870.24,9572.64
4920.6,0.093689,0.60879,73,58,537,7,36,1.3725,11,2.6097,96,776.05,27937.8
935.77,0.28533,0.35553,36,20,482,7,33,1.3867,5,1.5385,56,300.99,9932.67
4141.2,0.11398,0.61513,101,35,425,7,13,1.2849,10,1.8356,422,3407.9,44302.7
614.83,0.45053,0.8039,48,30,588,4,34,1.4879,11,2.4895,30,209.18,7112.12
3429,0.14057,0.38532,69,45,459,6,36,1.4005,12,1.9927,104,700.47,25216.92
361.05,0.79491,0.28263,33,53,429,3,38,1.0333,9,2.9977,21,109.3,4153.4
2784,0.17673,0.30137,67,35,403,4,31,1.2729,8,2.9602,106,650.85,20176.35
7486.5,0.039805,0.43384,38,40,547,7,22,1.4025,8,2.4288,163,1403.1,30868.2
2206.1,0.04669,0.43684,15,58,513,6,18,1.1753,10,2.1128,34,250.2,4503.6
6517.4,0.047258,0.33207,36,18,571,4,28,1.0076,6,2.4461,73,603.15,16888.2
1695.3,0.066654,0.23234,16,40,494,6,12,1.3749,7,1.5479,71,524.8,6297.6
5615.4,0.05663,0.79246,56,24,493,7,36,1.0337,9,2.4247,69,488.82,17597.52
1251.7,0.098265,0.29613,21,56,597,4,23,1.0257,11,2.4611,17,129.43,2976.89
4780.5,0.068821,0.44051,39,55,430,5,32,1.0744,7,2.9894,74,486.73,15575.36
875.28,0.15309,0.87081,33,27,514,5,23,1.2378,7,2.8337,25,155.32,3572.36
4012.8,0.084479,0.59064,48,19,482,3,32,1.0502,5,2.1568,63,434.77,13912.64
565.99,0.25442,0.22237,21,41,426,6,38,1.2276,11,2.7814,19,101.55,3858.9
3312.3,0.10537,0.39151,46,38,382,2,23,1.3119,9,1.8613,146,846.08,19459.84
323.86,0.47552,0.35048,24,48,491,3,20,1.4484,5,2.1769,22,131.36,2627.2
2678.9,0.13438,0.79044,61,46,571,4,18,1.3423,8,2.4519,97,858.97,15461.46
7313.6,0.022561,0.43334,30,37,420,4,34,1.2773,12,2.6383,66,412.57,14027.38
2112.6,0.17514,0.58859,63,54,401,3,23,1.0727,11,2.4791,76,468.13,10766.99
6356.1,0.027533,0.53025,30,58,599,6,20,1.479,5,2.6091,96,911.79,18235.8
1613.5,0.23551,0.58934,62,18,368,7,23,1.0952,10,2.6531,101,544.58,12525.34
5465.7,0.033847,0.3101,26,49,574,5,37,1.1545,7,1.7492,40,298.73,11053.01
1181.6,0.33091,0.45224,55,58,433,6,12,1.1039,7,2.7419,132,893.96,10727.52
4642.5,0.042218,0.28842,29,33,370,3,21,1.1642,4,2.2812,133,758.72,15933.12
816.81,0.49094,0.42943,57,40,479,5,12,1.2487,11,1.5692,112,780.52,9366.24
3886.5,0.053004,0.17671,27,42,511,6,22,1.2323,10,2.0306,72,536.26,11797.72
519.17,0.79165,0.51638,58,18,510,7,12,1.2863,7,2.2083,98,720.53,8646.36
3197.6,0.067551,0.71307,27,26,498,8,27,1.075,7,2.1894,53,372.67,10062.09
288.68,1.4618,0.23061,55,58,578,7,29,1.2998,6,2.3694,38,279.01,8091.29
2575.8,0.088127,0.27635,29,45,493,2,37,1.3407,7,1.6389,38,248.75,9203.75
7142.6,0.060482,0.68076,86,54,482,7,19,1.2888,12,1.8356,306,2490.2,47313.8
2021.2,0.11725,0.73732,36,18,513,7,39,1.0014,4,2.4458,40,224.64,8760.96
6196.8,0.071327,0.50514,79,36,501,8,25,1.4285,5,2.922,208,1631,40775
1533.8,0.16104,0.40718,38,43,395,8,10,1.4158,7,2.6837,216,1565,15650
5318.1,0.085181,0.77558,107,37,492,6,20,1.2801,6,2.5198,228,1754.7,35094
1113.5,0.2317,0.80378,41,27,409,4,14,1.0914,9,1.5622,89,514.98,7209.72
4506.5,0.10274,0.40861,71,25,467,2,30,1.4023,5,1.7893,135,944.24,28327.2
760.36,0.35247,0.19319,30,35,421,8,27,1.1969,11,2.6709,47,277.92,7503.84
3762.1,0.12573,0.74934,111,24,580,2,29,1.0738,6,2.5488,75,578.69,16782.01
474.37,0.58604,0.55282,39,51,459,6,26,1.1034,5,2.0091,37,205.96,5354.96
3084.9,0.15689,0.56865,83,43,375,5,20,1.3537,10,1.9548,260,1560.4,31208
255.53,1.131,0.13598,31,56,428,6,35,1.1232,9,2.4978,24,147.41,5159.35
2474.8,0.19961,0.48589,91,40,491,4,33,1.1564,10,2.6086,74,498.44,16448.52
6973.7,0.042875,0.33411,39,39,370,4,19,1.4767,12,2.895,287,2288.5,43481.5
1931.9,0.053834,0.33746,15,17,478,7,28,1.072,5,2.508,25,152.19,4261.32
6039.5,0.051163,0.6742,46,56,509,4,11,1.2155,4,2.8435,277,2822,31042
1456.1,0.07898,0.48914,22,17,521,4,19,1.1341,12,2.9199,29,190.22,3614.18
5172.5,0.061866,0.62162,41,42,466,4,35,1.2214,5,2.913,69,494.28,17299.8
1047.4,0.11934,0.44372,23,47,522,2,39,1.417,12,1.7289,16,94.214,3674.346
4372.6,0.07547,0.40192,39,30,394,2,31,1.4448,5,1.7099,119,690.57,21407.67
705.93,0.19124,0.62385,28,21,589,2,16,1.2425,10,2.6504,28,191.48,3063.68
3639.8,0.093411,0.3462,38,21,379,5,20,1.2295,5,2.8287,196,1146.6,22932
431.59,0.33597,0.3316,24,21,594,6,37,1.3876,9,1.8437,19,109.34,4045.58
2974.2,0.11801,0.73331,64,54,371,4,20,1.23,9,1.5688,163,931.39,18627.8
224.4,0.69517,0.19457,20,51,398,5,29,1.1679,11,1.6519,19,92.564,2684.356
2375.8,0.15195,0.43994,46,50,521,2,33,1.047,6,2.495,41,289.26,9545.58
6806.8,0.024387,0.22605,25,53,515,6,35,1.1027,12,2.8817,36,280.3,9810.5
1844.5,0.20114,0.28085,45,48,551,5,24,1.3099,8,1.5764,74,542.21,13013.04
5884.3,0.02991,0.18608,23,21,399,5,17,1.3584,10,2.0056,165,1255.6,21345.2
1380.4,0.27674,0.45599,53,33,393,2,27,1.1373,11,1.8674,64,356.66,9629.82
5028.9,0.037185,0.24238,26,16,413,4,35,1.4367,7,2.7256,71,424.11,14843.85
983.36,0.39863,0.46225,60,20,403,2,16,1.0108,4,2.1953,84,488.7,7819.2
4240.7,0.046455,0.17368,26,20,481,6,12,1.1721,5,2.0489,170,1419,17028
653.52,0.61513,0.68966,67,35,528,7,23,1.3532,5,1.6432,71,449.56,10339.88
3519.6,0.058814,0.1115,25,45,441,4,28,1.4749,7,2.6689,69,455.08,12742.24
390.83,1.0567,0.60079,66,32,556,4,15,1.0309,5,1.9256,56,366.38,5495.7
2865.6,0.076075,0.26504,27,28,580,3,11,1.1301,11,2.9543,105,917.1,10088.1
195.3,2.1659,0.44335,62,55,493,3,30,1.3346,7,2.5595,28,171.86,5155.8
2278.8,0.10005,0.26206,31,27,390,7,23,1.1392,9,2.2942,74,425.82,9793.86
6642,0.065191,0.37295,61,30,487,7,13,1.1264,8,2.3051,379,3447.4,44816.2
1759.2,0.13529,0.14366,28,29,572,5,24,1.1173,8,2.4612,40,307.99,7391.76
5731.1,0.077472,0.51547,71,16,584,8,37,1.3741,7,2.5276,105,886.48,32799.76
1306.7,0.19056,0.2252,31,37,599,3,25,1.245,11,2.7626,34,258.87,6471.75
4887.3,0.092893,0.39435,76,52,366,7,28,1.1383,12,2.1287,178,999.53,27986.84
921.32,0.28112,0.70053,33,55,500,2,29,1.3322,5,2.9388,29,196.64,5702.56
4110.7,0.11288,0.31879,62,30,497,4,17,1.4672,13,2.0709,296,2374.5,40366.5
603.13,0.44601,0.21626,31,18,554,3,11,1.1463,12,2.3928,57,440.46,4845.06
3401.3,0.13965,0.54128,85,15,408,3,13,1.4025,10,1.7924,431,3403.1,44240.3
352.09,0.79525,0.48971,31,19,453,5,24,1.3073,11,1.5243,41,229.4,5505.6
2759,0.17579,0.21432,70,30,526,7,33,1.3332,7,2.9399,82,649.55,21435.15
7445.5,0.03895,0.70296,48,40,533,6,40,1.4433,4,1.7499,86,657.13,26285.2
2183.8,0.22667,0.57286,96,18,446,3,27,1.1622,11,2.7718,92,607.22,16394.94
6479.1,0.046302,0.4177,38,25,583,2,37,1.0158,10,2.5047,49,379.56,14043.72
1675.8,0.063252,0.54065,19,27,428,8,18,1.302,5,1.9937,46,272.11,4897.98
5579.9,0.055736,0.41978,38,21,556,7,36,1.1912,9,1.898,80,573.4,20642.4
1235,0.093928,0.58076,24,35,455,7,39,1.2572,11,2.278,20,112.32,4380.48
4747.8,0.06761,0.63029,48,60,590,7,18,1.0162,7,1.9371,95,844.06,15193.08
861.3,0.14629,0.54813,21,40,491,6,25,1.3986,13,1.8534,27,161.81,4045.25
3982.8,0.083107,0.36311,40,33,498,8,16,1.3207,9,2.405,210,1665,26640
554.76,0.24695,0.073088,17,38,428,4,14,1.1213,7,2.536,31,182.93,2561.02
3285,0.10411,0.5039,49,35,419,2,18,1.4522,9,1.9553,221,1505.3,27095.4
315.38,0.46611,0.26082,23,25,383,7,38,1.2042,8,2.1132,23,94.197,3579.486
2654.4,0.13261,0.80182,68,22,439,5,28,1.1648,13,2.6419,80,521.33,14597.24
7273.1,0.021587,0.17049,21,57,598,3,36,1.221,12,1.6902,37,306.25,11025
2090.9,0.17313,0.29498,43,37,536,6,26,1.445,8,1.8946,77,605.96,15754.96
6318.3,0.026589,0.097666,21,54,558,5,37,1.1583,9,2.776,35,277.43,10264.91
1594.5,0.23392,0.32366,44,32,593,6,14,1.4286,12,1.8561,115,1019.6,14274.4
5430.7,0.032777,0.20637,24,59,530,5,31,1.3939,5,2.9766,48,390.74,12112.94
1165.3,0.32866,0.34859,49,45,391,7,34,1.2726,7,2.653,65,375.33,12761.22
4610.3,0.040779,0.25739,26,30,407,4,31,1.2677,10,2.3694,68,408.6,12666.6
803.31,0.48923,0.51559,66,36,512,7,19,1.3157,8,1.9984,74,535.39,10172.41
3857,0.051336,0.79814,26,26,566,6,37,1.3759,11,1.6987,48,349.49,12931.13
508.42,0.79462,0.61648,64,24,471,5,13,1.2017,5,1.5125,101,603.63,7847.19
3170.8,0.065914,0.2872,31,52,506,3,19,1.0422,13,2.8955,55,422.85,8034.15
280.68,1.475,0.34576,60,48,441,5,27,1.2363,9,2.9195,39,228.62,6172.74
2551.8,0.085821,0.33247,31,34,519,4,15,1.3377,4,2.9973,103,815.31,12229.65
7102.6,0.059696,0.16452,47,20,389,3,18,1.2848,7,2.9144,370,2791.9,50254.2
2000,0.1145,0.4326,35,15,395,6,27,1.3547,7,1.9316,79,423.86,11444.22
6159.5,0.070622,0.87465,80,32,556,4,17,1.1755,9,2.2197,230,2020.6,34350.2
1515.3,0.15839,0.23516,31,43,390,6,15,1.1432,10,2.7996,95,568.88,8533.2
5283.6,0.084224,0.52238,84,44,561,2,31,1.0587,8,2.7333,69,557.57,17284.67
1097.7,0.22774,0.64577,35,30,376,7,15,1.3126,13,2.6705,108,614.02,9210.3
4474.8,0.10168,0.64617,94,51,440,5,25,1.0935,9,2.4881,125,832.86,20821.5
747.33,0.3479,0.25645,31,16,367,2,35,1.4349,5,1.701,42,198.47,6946.45
3733.1,0.12483,0.64672,75,42,363,7,13,1.2131,6,2.2796,419,3062.3,39809.9
464.09,0.58394,0.723,34,57,375,7,29,1.4863,12,2.7338,47,250.31,7258.99
3058.6,0.15563,0.37872,81,53,409,5,38,1.4813,4,2.9681,102,638.48,24262.24
248.01,1.133,0.14246,31,50,367,3,36,1.4299,4,1.7285,28,139.52,5022.72
2451.3,0.19827,0.60286,98,50,436,6,39,1.453,5,1.6013,104,631.9,24644.1
6934.2,0.041966,0.45077,38,57,449,8,36,1.1276,8,2.0714,82,556.71,20041.56
1911.1,0.26006,0.52333,75,31,463,6,32,1.3309,11,2.1227,94,618.54,19793.28
6002.7,0.05031,0.76982,46,51,372,3,30,1.39,5,2.7635,146,856.12,25683.6
1438,0.074408,0.3864,17,57,502,7,13,1.2864,5,2.7652,45,333.29,4332.77
5138.4,0.060719,0.97235,62,53,514,3,31,1.3615,11,1.8037,77,573.94,17792.14
1032.1,0.11336,0.33968,19,37,432,5,36,1.3284,5,2.0031,20,107.81,3881.16
4341.3,0.074172,0.58763,45,41,371,5,36,1.0472,8,2.7802,73,412.79,14860.44
693.38,0.1846,0.44283,22,57,481,5,13,1.2063,13,2.3347,32,225.13,2926.69
3611.3,0.092211,0.45058,41,36,468,6,30,1.1578,7,2.4731,73,507.02,15210.6
421.79,0.32718,0.21649,21,35,549,4,38,1.2632,9,2.3959,12,76.052,2889.976
2948.4,0.11633,0.53805,44,26,471,3,26,1.0179,9,1.8509,72,467.43,12153.18
217.35,0.68092,0.18131,19,33,491,4,26,1.3092,8,1.6802,16,90.317,2348.242
2352.7,0.15004,0.40575,45,31,400,5,35,1.4524,6,2.1745,83,489.94,17147.9
6767.8,0.023494,0.14261,20,53,420,7,29,1.2956,8,1.8953,82,520.84,15104.36
1824.2,0.19954,0.64023,65,35,498,4,38,1.0128,5,2.7063,45,262.37,9970.06
5848,0.028899,0.20683,23,40,596,3,17,1.4871,12,1.9396,111,1039.8,17676.6
1362.8,0.27444,0.4433,57,16,401,6,32,1.2578,8,2.0438,81,415.52,13296.64
4995.3,0.035834,0.20162,23,37,511,8,16,1.1202,7,2.5871,116,901.06,14416.96
968.54,0.39647,0.56584,59,28,492,3,20,1.3145,10,2.382,68,471.12,9422.4
4209.8,0.045133,0.17678,25,46,593,6,14,1.408,9,1.5844,128,1188.9,16644.6
641.45,0.6158,0.60253,63,42,456,6,38,1.3372,12,1.8936,52,290.13,11024.94
3491.5,0.057283,0.07131,23,32,483,2,39,1.476,5,2.5605,38,269.66,10516.74
381.51,1.0616,0.38944,54,24,375,4,36,1.3184,12,1.8388,46,222.07,7994.52
2840.3,0.073937,0.22313,26,35,430,3,18,1.1223,9,2.2308,83,530,9540
188.72,2.199,0.53739,71,52,423,4,20,1.0681,6,2.734,37,211.59,4231.8
2256.2,0.097952,0.066813,24,18,535,3,21,1.0518,11,2.76,47,343.22,7207.62
6603.4,0.064512,0.52012,70,35,531,6,30,1.1647,4,2.079,111,882.74,26482.2
1739.3,0.13281,0.171,28,28,508,7,28,1.0708,8,2.7745,38,269.25,7539
1289.6,0.18688,0.19556,29,55,495,7,21,1.3237,6,2.0072,53,390.72,8205.12
4854.2,0.091879,0.82836,103,57,567,6,29,1.4376,8,1.9902,114,976.46,28317.34
906.98,0.27785,0.67711,34,58,444,7,20,1.2154,11,1.9778,54,348.5,6970
4080.4,0.112,0.57134,71,42,364,2,26,1.2088,6,2.667,154,875.55,22764.3
591.54,0.44292,0.15721,30,32,468,6,12,1.0305,8,2.7832,51,364.29,4371.48
3373.7,0.13842,0.60389,80,44,456,4,21,1.201,5,2.3078,144,1016.6,21348.6
343.25,0.79243,0.82038,39,22,398,4,21,1.3726,6,1.8875,47,236.73,4971.33
2734.1,0.17446,0.71093,94,29,593,2,32,1.3071,4,1.877,76,557.74,17847.68
7404.7,0.038084,0.19649,33,56,363,6,39,1.3074,13,2.9661,109,614.45,23963.55
2161.7,0.22575,0.52102,93,44,486,5,15,1.4558,11,2.4405,226,1753.4,26301
6441,0.04549,0.14391,30,44,583,7,11,1.2889,8,1.8227,277,3177.3,34950.3
1656.5,0.30064,0.41159,88,29,534,6,38,1.0499,4,2.0712,67,409.68,15567.84
5544.5,0.054649,0.62789,41,49,385,6,18,1.0211,13,2.7817,198,1238.7,22296.6
1218.4,0.088642,0.29463,18,19,539,2,38,1.1514,8,1.5708,17,89.19,3389.22
4715.2,0.066382,0.27736,35,16,506,6,31,1.2116,5,2.8751,81,609.62,18898.22
847.44,0.14042,0.30018,20,42,468,4,14,1.0708,12,2.469,28,187.32,2622.48
3953,0.081964,0.26049,39,51,574,4,29,1.0564,7,2.9459,48,410.26,11897.54
543.65,0.23729,0.86976,30,17,548,8,14,1.4593,7,2.4313,39,262.39,3673.46
3257.9,0.10252,0.4711,44,51,388,7,39,1.0092,5,1.8662,69,387.33,15105.87
307.01,0.45276,0.2385,20,55,577,7,36,1.1667,8,2.9301,12,81.916,2948.976
2630,0.1308,0.43673,49,32,450,4,19,1.0968,10,2.4749,97,669.74,12725.06
7232.7,0.020739,0.19334,21,25,532,6,29,1.0636,7,2.596,46,352.67,10227.43
2069.3,0.17156,0.66583,65,54,378,5,25,1.1039,5,2.815,77,449.19,11229.75
6280.7,0.025475,0.63486,37,21,531,6,21,1.2773,5,2.3004,90,694.35,14581.35
1575.7,0.23165,0.52404,56,40,496,6,21,1.4915,12,1.7585,93,681.07,14302.47
5395.8,0.031506,0.061966,20,23,514,6,26,1.433,8,1.5237,83,623.31,16206.06
1149.2,0.32631,0.28346,45,30,383,8,33,1.4884,11,2.264,82,451.25,14891.25
4578.1,0.039536,0.33958,30,53,584,4,16,1.4945,6,2.0361,108,1010.6,16169.6
789.92,0.48866,0.50651,56,17,434,6,34,1.4171,12,2.2522,61,348.01,11832.34
3827.6,0.049901,0.1,22,39,567,5,13,1.2862,11,1.6416,115,1030.2,13392.6
497.78,0.79554,0.39037,51,16,465,6,13,1.056,4,2.4465,82,521.07,6773.91
3144.2,0.063928,0.29547,29,16,419,4,40,1.1603,4,2.7131,43,253.43,10137.2
272.79,1.4883,0.52069,61,58,395,4,16,1.1708,10,1.5667,63,354.37,5669.92
2527.9,0.083864,0.28275,30,39,490,5,39,1.1336,11,2.1328,35,211.51,8248.89
7062.7,0.059043,0.28323,57,39,510,5,19,1.1459,5,2.1167,220,1767.5,33582.5
1978.8,0.11219,0.31504,32,48,486,6,38,1.309,9,1.7285,40,262.46,9973.48
6122.3,0.069745,0.53539,77,53,387,5,35,1.1359,11,2.7585,120,720.99,25234.65
1496.9,0.15499,0.6549,32,58,573,6,38,1.2767,10,2.0719,30,217.45,8263.1
5249.1,0.083252,0.47802,75,23,396,2,35,1.2184,13,2.7225,112,675.66,23648.1
1082.1,0.22457,0.20455,31,39,389,3,28,1.3918,8,1.8089,47,258.77,7245.56
4443.1,0.10083,0.51445,70,19,398,4,34,1.0186,11,2.193,110,600.54,20418.36
734.42,0.34449,0.15866,28,37,594,6,24,1.4671,5,2.2317,36,286.06,6865.44
3704.2,0.12364,0.47127,74,55,596,8,36,1.4911,13,2.773,81,726.24,26144.64
453.93,0.57939,0.32808,35,23,383,4,22,1.2705,6,1.5056,50,240.19,5284.18
3032.4,0.15433,0.33609,70,54,381,8,20,1.1669,12,1.7404,215,1273.8,25476
240.59,1.1389,0.62757,39,34,492,5,18,1.3647,5,2.0339,38,229.06,4123.08
2427.8,0.1973,0.38078,73,53,411,7,12,1.2041,12,2.9081,360,2581,30972
6894.7,0.041191,0.23956,32,41,591,7,31,1.0967,7,2.4055,65,557.18,17272.58
1890.4,0.25868,0.57894,88,38,362,2,24,1.4116,11,1.8398,142,780.85,18740.4
5966,0.049279,0.58564,36,47,455,3,37,1.3326,12,2.3905,69,475.39,17589.43
1420.1,0.35139,0.25412,77,31,566,4,29,1.3878,12,1.7383,70,540.1,15662.9
5104.5,0.059751,0.42692,38,43,431,5,18,1.2982,6,2.234,210,1496.7,26940.6
1016.9,0.10817,0.42492,18,16,559,8,14,1.1701,6,2.6147,34,250.64,3508.96
4310.1,0.073084,0.97671,64,57,584,6,28,1.3146,12,2.2179,73,626.46,17540.88
680.94,0.17623,0.65824,26,19,405,4,39,1.3026,12,1.6005,23,94.335,3679.065
3582.8,0.09071,0.28105,37,40,364,2,33,1.2717,8,2.2274,81,451.16,14888.28
412.1,0.31545,0.79079,31,27,540,3,11,1.3817,12,2.3834,32,233.03,2563.33
2922.7,0.11496,0.47065,45,43,391,8,24,1.0018,8,2.339,100,590.61,14174.64
210.42,0.6701,0.24459,22,30,593,5,34,1.3435,10,1.8966,12,77.016,2618.544
2329.8,0.14851,0.52579,49,31,482,5,21,1.4574,10,2.3986,114,827.97,17387.37
6728.8,0.022441,0.16517,19,18,589,8,35,1.2578,9,1.9793,42,341.01,11935.35
1804,0.19734,0.23108,38,42,500,5,39,1.1116,13,2.924,43,289.03,11272.17
5811.7,0.027703,0.25867,24,21,436,6,25,1.1572,10,1.8287,76,483.6,12090
1345.3,0.27205,0.33019,41,40,567,7,24,1.3636,12,1.8973,69,515.21,12365.04
4961.8,0.034665,0.19235,24,24,460,2,22,1.4442,5,1.7319,101,715.12,15732.64
953.83,0.39525,0.53959,62,56,432,6,32,1.2343,8,2.2889,53,322.51,10320.32
4179.1,0.04355,0.21221,24,46,506,4,13,1.3163,5,2.1304,146,1272.8,16546.4
629.49,0.61478,0.52567,53,36,554,4,14,1.3066,9,1.7603,76,558.59,7820.26
3463.5,0.055435,0.42279,34,38,593,4,26,1.2628,8,2.9793,43,365.83,9511.58
372.3,1.0663,0.49014,67,41,543,5,14,1.3327,12,2.5338,58,446.73,6254.22
2815,0.072113,0.39662,31,32,444,2,21,1.3252,12,2.4318,73,479.32,10065.72
182.26,2.2385,0.56953,68,43,418,2,18,1.4124,10,1.7547,48,250.28,4505.04
2233.7,0.095356,0.17811,27,35,558,4,35,1.4563,11,2.0643,36,274.73,9615.55
6564.9,0.063672,0.52446,67,18,396,3,11,1.2857,5,2.8376,413,4611.3,50724.3
1719.6,0.12968,0.19357,27,27,516,7,14,1.0695,6,1.5982,70,517.01,7238.14
5659.5,0.075625,0.34984,59,35,525,7,21,1.4469,6,2.1606,225,1866.5,39196.5
1272.6,0.18388,0.14089,27,58,564,7,34,1.2859,13,2.1469,33,235.63,8011.42
4821.2,0.091056,0.60582,80,30,594,4,33,1.4831,9,1.9537,96,825.45,27239.85
892.75,0.27331,0.61371,33,23,417,7,27,1.2296,4,1.9096,52,268.75,7256.25
4050.1,0.11086,0.48623,69,32,562,3,19,1.3774,11,1.7814,172,1462.7,27791.3
580.05,0.43789,0.29998,31,48,556,5,12,1.4932,10,2.8763,59,479.62,5755.44
3346.2,0.13717,0.2328,61,46,425,6,18,1.4464,5,1.7349,291,2021,36378
334.51,0.79219,0.66784,37,34,523,5,18,1.4154,5,2.8503,40,256.41,4615.38
2709.4,0.17347,0.47383,81,47,551,4,35,1.4714,10,2.4078,74,584.16,20445.6
